,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
1409,23.483333,0.007394,0.103979,-0.001085,0.994551,0.767175,0.134909,-0.247802,-0.000374,0.129902,-0.001111,0.991526,0.145515,-0.020323,0.137766,-0.0042,0.149809,0.000903,0.988706,0.521456,0.011237,-0.339449,,,,,,,,-0.044754,-0.177254,0.318471,0.930137,-0.042224,-0.032613,-0.246707,-0.006843,0.957771,-0.003364,0.287432,-0.532661,-0.015571,-0.150857,0.532006,0.330929,-0.099203,0.773055,0.483469,0.807153,-0.195362,0.56299,0.185608,-0.139997,0.793091,0.260256,0.887104,-0.57567,-0.145514,0.368547,0.114635,0.910965,0.226575,0.307008,-0.252642,0.041237,0.317268,0.016991,0.947287,0.606917,0.293955,-0.484379,0.094864,-0.414818,-0.221972,0.8773,-0.110638,0.099854,-0.507309,,,,,,,
1410,23.5,0.008758,0.103936,-0.002999,0.994541,0.767287,0.135244,-0.248307,-0.00029,0.129765,-0.001041,0.991544,0.145506,-0.020333,0.137775,-0.002971,0.150057,0.002212,0.98867,0.521423,0.011389,-0.339369,,,,,,,,-0.044439,-0.176152,0.32159,0.929288,-0.042345,-0.032436,-0.246605,-0.006937,0.957753,-0.003337,0.28749,-0.532665,-0.015573,-0.150856,0.532451,0.328437,-0.100661,0.773623,0.493027,0.794556,-0.19852,0.565109,0.184157,-0.14144,0.791664,0.271315,0.875491,-0.578515,-0.144646,0.36767,0.120907,0.910647,0.245896,0.289759,-0.253988,0.031053,0.316236,0.007629,0.948142,0.612853,0.278278,-0.480243,0.089792,-0.414959,-0.229395,0.875856,-0.108786,0.100351,-0.507443,,,,,,,
1411,23.516667,0.00916,0.101747,0.000204,0.994768,0.767324,0.135415,-0.248483,-0.00013,0.12968,-0.001058,0.991555,0.145518,-0.020327,0.137781,-0.002251,0.151079,0.002219,0.988517,0.521135,0.011572,-0.339438,,,,,,,,-0.044172,-0.176749,0.319836,0.929792,-0.042291,-0.032353,-0.246604,-0.006817,0.957779,-0.003379,0.287404,-0.532659,-0.01555,-0.150858,0.530035,0.325847,-0.102993,0.776066,0.501711,0.782517,-0.201002,0.564853,0.181156,-0.137342,0.793259,0.281406,0.864116,-0.581129,-0.143987,0.365311,0.119224,0.911922,0.264808,0.274074,-0.25525,0.028749,0.310238,-0.00483,0.950212,0.619216,0.264416,-0.475253,0.085461,-0.414252,-0.234763,0.875202,-0.106632,0.100875,-0.507512,,,,,,,
1412,23.533333,0.007051,0.104244,-0.001152,0.994526,0.767176,0.134885,-0.247782,-0.000226,0.129602,-0.000921,0.991566,0.145518,-0.020331,0.13778,0.001131,0.151202,0.003173,0.988497,0.521297,0.011861,-0.339334,-0.080422,-0.118996,0.955069,0.259261,0.382474,0.006707,-0.353829,-0.043582,-0.177095,0.308932,0.933434,-0.041894,-0.033101,-0.246949,-0.0069,0.95775,-0.003226,0.2875,-0.532664,-0.015565,-0.15086,0.527449,0.321859,-0.104664,0.779263,0.509634,0.771298,-0.20311,0.56877,0.178162,-0.136494,0.791283,0.291589,0.853541,-0.583328,-0.144159,0.360601,0.112178,0.914659,0.283246,0.259468,-0.256576,0.02757,0.30869,-0.013917,0.950661,0.624532,0.25095,-0.46992,0.081645,-0.413845,-0.241663,0.873879,-0.104246,0.101493,-0.507532,,,,,,,
1413,23.55,0.008353,0.103347,-0.000808,0.99461,0.767146,0.134991,-0.247928,-0.000206,0.129458,-0.000944,0.991584,0.145536,-0.020338,0.137799,-0.000121,0.149622,0.000748,0.988743,0.521525,0.011652,-0.338987,,,,,,,,-0.041838,-0.1763,0.296898,0.937561,-0.04265,-0.033028,-0.246833,-0.007698,0.957537,-0.003168,0.288189,-0.532671,-0.015457,-0.150813,0.525204,0.317921,-0.106146,0.782189,0.516983,0.760862,-0.204966,0.573737,0.174926,-0.136749,0.788369,0.301083,0.843768,-0.585146,-0.145275,0.357121,0.110614,0.916037,0.300894,0.24595,-0.257516,0.018254,0.306001,-0.024173,0.951549,0.628526,0.238054,-0.464533,0.077871,-0.413107,-0.247018,0.873076,-0.10179,0.101972,-0.507555,,,,,,,
1414,23.566667,0.007876,0.103603,-0.000748,0.994587,0.76715,0.134949,-0.247847,-0.000312,0.129516,-0.001685,0.991576,0.1455,-0.020433,0.137741,0.002649,0.151534,0.004247,0.988439,0.521211,0.012097,-0.339141,,,,,,,,-0.043145,-0.176296,0.31102,0.932912,-0.04244,-0.032654,-0.246722,-0.007837,0.957599,-0.00323,0.28798,-0.53267,-0.015479,-0.150807,0.5183,0.313901,-0.095869,0.789709,0.522697,0.75207,-0.205398,0.582734,0.171007,-0.139489,0.782126,0.310322,0.835026,-0.586482,-0.14527,0.357099,0.104641,0.916748,0.31777,0.233783,-0.25796,0.023549,0.338535,-0.051516,0.939247,0.631394,0.226033,-0.458342,0.075131,-0.412519,-0.2522,0.872112,-0.099261,0.10248,-0.507374,,,,,,,
1415,23.583333,0.008668,0.103675,-0.002348,0.994571,0.767224,0.135175,-0.248168,-0.000884,0.129452,-0.001739,0.991584,0.145501,-0.020599,0.137719,0.00022,0.150838,0.004967,0.988546,0.521291,0.011928,-0.339247,,,,,,,,-0.043154,-0.176283,0.311253,0.932836,-0.042453,-0.032643,-0.246722,-0.007771,0.957579,-0.003284,0.288048,-0.53266,-0.015474,-0.150808,0.51915,0.31242,-0.100904,0.78911,0.529434,0.742988,-0.207209,0.589082,0.170629,-0.140382,0.777278,0.31754,0.826449,-0.587814,-0.147759,0.360598,0.104285,0.91502,0.333877,0.222385,-0.258635,0.010495,0.308785,-0.051675,0.949669,0.634739,0.214421,-0.452839,0.072515,-0.411436,-0.257681,0.871242,-0.09684,0.102848,-0.507246,,,,,,,
1416,23.6,0.008737,0.103794,-0.002695,0.994557,0.76726,0.135222,-0.248277,0.000705,0.129673,-0.001917,0.991555,0.14549,-0.020229,0.137748,-0.002919,0.150303,0.002048,0.988634,0.521397,0.011371,-0.339445,,,,,,,,-0.043159,-0.176296,0.311286,0.932823,-0.042439,-0.032649,-0.246716,-0.007845,0.957589,-0.003241,0.288013,-0.532664,-0.015485,-0.150798,0.516748,0.308653,-0.105516,0.791562,0.53563,0.734578,-0.208824,0.587154,0.171222,-0.139617,0.778743,0.324657,0.818637,-0.588535,-0.150183,0.362661,0.107058,0.913488,0.349127,0.212067,-0.259665,0.001885,0.303869,-0.062854,0.950636,0.637731,0.20389,-0.447609,0.069842,-0.409508,-0.26279,0.870843,-0.094616,0.102994,-0.506985,0.198536,0.022667,-0.032783,0.979283,0.579383,0.103156,-0.688154
1417,23.616667,0.008708,0.103931,-0.003053,0.994542,0.7673,0.135258,-0.248302,0.000551,0.129507,-0.002027,0.991576,0.145508,-0.020282,0.137695,-0.002981,0.150552,0.002393,0.988595,0.521382,0.011412,-0.339452,,,,,,,,-0.043161,-0.176288,0.311301,0.932819,-0.042454,-0.032636,-0.246718,-0.007871,0.957598,-0.00327,0.287981,-0.532665,-0.015473,-0.150808,0.512908,0.30254,-0.108771,0.795967,0.541822,0.726957,-0.210053,0.596062,0.169708,-0.140793,0.772067,0.331139,0.811675,-0.589192,,,,,,,,-0.020726,0.277678,-0.060195,0.958562,0.640369,0.193511,-0.443205,0.072382,-0.414306,-0.262413,0.868476,-0.09277,0.103271,-0.506669,0.209109,0.024518,-0.03843,0.976829,0.581279,0.102118,-0.687896
1418,23.633333,0.012915,0.107127,-0.002771,0.994158,0.766794,0.135878,-0.248384,0.000416,0.129457,-0.002093,0.991583,0.145516,-0.020293,0.137692,-0.002518,0.151951,0.000616,0.988385,0.521456,0.011178,-0.339639,,,,,,,,-0.043116,-0.176261,0.311114,0.932889,-0.042471,-0.032638,-0.246722,-0.007754,0.9576,-0.00336,0.287978,-0.532655,-0.015478,-0.150809,0.511148,0.302294,-0.110372,0.796972,0.547342,0.720506,-0.211209,0.592584,0.171502,-0.13978,0.774527,0.33719,0.805123,-0.589608,-0.152222,0.362128,0.109937,0.91302,0.376994,0.195591,-0.261757,-0.005295,0.300174,-0.07955,0.950547,0.642439,0.185416,-0.436722,0.072845,-0.401319,-0.26595,0.873446,-0.091256,0.103379,-0.505745,,,,,,,
1419,23.65,0.010643,0.106867,-0.004386,0.994207,0.766849,0.1355,-0.247985,0.000375,0.129524,-0.002098,0.991574,0.14555,-0.020309,0.137687,-0.000823,0.152431,0.001896,0.988312,0.521324,0.011457,-0.339482,,,,,,,,-0.043336,-0.176273,0.31282,0.932305,-0.042478,-0.032609,-0.246684,-0.007772,0.957587,-0.003318,0.288019,-0.532656,-0.015485,-0.15081,,,,,,,,0.595422,0.171428,-0.139894,0.772343,0.342695,0.799392,-0.589918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,23.666667,0.008531,0.106245,-0.003022,0.994299,0.766876,0.135286,-0.247722,0.000329,0.129573,-0.00211,0.991568,0.145521,-0.020313,0.137676,-0.004652,0.156949,-0.006512,0.987574,0.52044,0.011813,-0.339014,,,,,,,,-0.043303,-0.176333,0.312854,0.932284,-0.042435,-0.032577,-0.246692,-0.0079,0.957594,-0.003201,0.287994,-0.532666,-0.015481,-0.150806,0.506462,0.299193,-0.111975,0.800901,0.556866,0.710481,-0.213085,0.597229,0.171912,-0.139987,0.770823,0.34764,0.794356,-0.590195,,,,,,,,0.007269,0.324845,-0.096724,0.94078,0.645175,0.171431,-0.426833,0.072748,-0.397209,-0.27367,0.872948,-0.086439,0.103555,-0.504086,,,,,,,
1421,23.683333,0.009245,0.105635,-0.003394,0.994356,0.766844,0.135397,-0.247962,0.00034,0.129575,-0.002092,0.991567,0.145512,-0.020315,0.137688,-0.000236,0.153151,0.000344,0.988203,0.521684,0.011849,-0.339672,,,,,,,,-0.043305,-0.176292,0.312634,0.932366,-0.042464,-0.032618,-0.24671,-0.00772,0.957589,-0.003432,0.288013,-0.53266,-0.015479,-0.150807,0.504493,0.297689,-0.113793,0.802446,0.561032,0.706875,-0.213914,0.598772,0.172311,-0.139434,0.769636,0.352054,0.790133,-0.590506,-0.161714,0.367235,0.108191,0.90955,0.412534,0.178034,-0.263581,-0.013161,0.280158,-0.092504,0.955396,0.64707,0.164346,-0.423323,0.073357,-0.397117,-0.277508,0.871726,-0.083989,0.104039,-0.503321,,,,,,,
1422,23.7,0.007249,0.106173,-0.002783,0.994317,0.766943,0.135072,-0.247535,0.000078,0.129238,-0.004104,0.991605,0.145325,-0.020156,0.137589,-0.0005,0.154419,-0.001229,0.988005,0.521395,0.011917,-0.339529,,,,,,,,-0.043274,-0.176263,0.31251,0.932414,-0.042532,-0.032591,-0.246738,-0.007749,0.957589,-0.003322,0.288013,-0.532658,-0.015475,-0.150807,0.502331,0.295887,-0.11576,0.804186,0.564723,0.70442,-0.214711,0.599354,0.172215,-0.138871,0.769306,0.356044,0.786617,-0.590749,-0.150033,0.374789,0.11507,0.907625,0.421498,0.171298,-0.266302,-0.005707,0.297788,-0.115531,0.947598,0.64759,0.15926,-0.419021,0.073573,-0.39631,-0.280819,0.871014,-0.081878,0.104733,-0.502537,,,,,,,
1423,23.716667,0.008959,0.105157,-0.002412,0.994412,0.76676,0.135357,-0.247906,0.000194,0.129247,-0.002937,0.991608,0.145383,-0.020249,0.137633,0.000924,0.154606,-0.008943,0.987935,0.520552,0.012828,-0.339733,,,,,,,,-0.043264,-0.17639,0.312839,0.93228,-0.042351,-0.0325,-0.246686,-0.007851,0.957576,-0.003218,0.288055,-0.532665,-0.015477,-0.150808,0.498922,0.296522,-0.115621,0.806092,0.567788,0.703282,-0.215362,0.60105,0.171253,-0.138517,0.768261,0.359664,0.783821,-0.591012,-0.144683,0.376804,0.113223,0.907891,0.428648,0.166695,-0.267799,-0.008833,0.291383,-0.133907,0.947147,0.646894,0.154991,-0.41499,0.067578,-0.389401,-0.289286,0.871845,-0.080388,0.105276,-0.501308,,,,,,,
1424,23.733333,0.00896,0.105606,-0.003138,0.994363,0.766798,0.135363,-0.247943,0.000299,0.12952,-0.002303,0.991574,0.145478,-0.020314,0.137687,-0.032445,0.171274,-0.048943,0.983472,0.518644,0.010106,-0.339119,,,,,,,,-0.043327,-0.176358,0.31293,0.932253,-0.042463,-0.032578,-0.246679,-0.007697,0.957599,-0.003354,0.287983,-0.532655,-0.015477,-0.150806,0.495478,0.294055,-0.11569,0.809104,0.570317,0.703142,-0.215571,0.601438,0.170806,-0.13758,0.768224,0.363125,0.781617,-0.591377,-0.148828,0.38573,0.110229,0.903832,0.435295,0.164768,-0.267714,-0.011556,0.284449,-0.138532,0.948559,0.644838,0.151976,-0.412088,0.066236,-0.395343,-0.291774,0.868438,-0.0781,0.10532,-0.500727,,,,,,,
1425,23.75,0.008135,0.10536,-0.002143,0.994399,0.766847,0.135208,-0.247708,-0.000054,0.129493,-0.002222,0.991578,0.1455,-0.020387,0.137705,0.000694,0.17028,-0.008114,0.985362,0.5222,0.012691,-0.340832,,,,,,,,-0.043153,-0.176286,0.3113,0.93282,-0.042455,-0.032643,-0.246713,-0.007776,0.957604,-0.003359,0.287963,-0.532664,-0.015472,-0.150812,0.491011,0.292105,-0.112606,0.812959,0.572447,0.704338,-0.215746,0.600743,0.170811,-0.136506,0.768959,0.366114,0.780179,-0.591952,-0.143779,0.386251,0.099743,0.905643,0.439946,0.162437,-0.269007,0.002269,0.275991,-0.137823,0.951225,0.644305,0.151403,-0.4087,0.068892,-0.404006,-0.289404,0.865031,-0.075658,0.105311,-0.500577,,,,,,,
1426,23.766667,0.007182,0.106035,-0.002688,0.994333,0.766941,0.13504,-0.247504,-0.000584,0.129768,-0.001978,0.991542,0.145469,-0.020501,0.137715,0.001497,0.180975,-0.01077,0.983428,0.524552,0.012898,-0.342289,,,,,,,,-0.043142,-0.176328,0.311093,0.932882,-0.042434,-0.032662,-0.246726,-0.007743,0.957588,-0.00331,0.288019,-0.532667,-0.015471,-0.150804,0.485983,0.288694,-0.111482,0.817342,0.573711,0.706748,-0.215637,0.600044,0.170797,-0.135445,0.769695,0.368648,0.779495,-0.592557,-0.140343,0.383784,0.095905,0.907643,0.442123,0.160954,-0.269822,,,,,,,,0.062761,-0.399632,-0.296393,0.865163,-0.074531,0.10525,-0.49986,,,,,,,
1427,23.783333,0.007332,0.105799,-0.001855,0.994359,0.766912,0.135074,-0.247561,-0.001025,0.12966,-0.001787,0.991556,0.145486,-0.020582,0.137742,0.001436,0.194507,-0.011068,0.980838,0.527044,0.013078,-0.343924,,,,,,,,-0.043043,-0.176308,0.311048,0.932905,-0.042426,-0.032629,-0.246718,-0.006594,0.95744,0.001141,0.288554,-0.532733,-0.015219,-0.150723,0.477687,0.285461,-0.110413,0.82349,0.574048,0.71079,-0.215197,0.598762,0.170948,-0.135171,0.770707,0.37082,0.779488,-0.59308,-0.133934,0.374346,0.095799,0.912551,0.443015,0.159685,-0.271887,,,,,,,,0.06355,-0.396731,-0.299702,0.8653,-0.073387,0.105457,-0.499539,,,,,,,
1428,23.8,0.007568,0.105684,-0.003088,0.994366,0.766875,0.13512,-0.247594,-0.000923,0.12951,-0.001766,0.991576,0.145486,-0.020587,0.137668,-0.036882,0.215474,-0.056118,0.974198,0.526682,0.011015,-0.343901,,,,,,,,-0.043156,-0.176264,0.311607,0.932721,-0.042436,-0.032622,-0.246744,-0.00526,0.958004,-0.003,0.286692,-0.532791,-0.015005,-0.15059,0.467506,0.281474,-0.107501,0.831056,0.574394,0.716615,-0.214592,0.599223,0.170631,-0.134636,0.770513,0.372734,0.780161,-0.593456,-0.133344,0.368993,0.095716,0.914824,0.44398,0.160729,-0.272725,0.013371,0.280495,-0.175685,0.943546,0.635867,0.151394,-0.403706,0.067022,-0.398602,-0.296459,0.865296,-0.071956,0.105205,-0.499439,,,,,,,
1429,23.816667,0.009167,0.105343,-0.002933,0.994389,0.766802,0.135401,-0.247963,-0.000583,0.129779,-0.002024,0.991541,0.145492,-0.020496,0.137726,-0.007854,0.212863,-0.019608,0.976854,0.529155,0.015733,-0.345094,,,,,,,,-0.043091,-0.176294,0.311693,0.93269,-0.042426,-0.032609,-0.2467,-0.005405,0.957959,-0.002815,0.286841,-0.532774,-0.015037,-0.150592,0.454125,0.280857,-0.108454,0.838527,0.573582,0.724373,-0.213845,0.597322,0.170512,-0.133802,0.772159,0.37435,0.781472,-0.593756,-0.135366,0.366,0.095223,0.91578,0.444804,0.162929,-0.273573,,,,,,,,0.061111,-0.394915,-0.300624,0.865987,-0.071355,0.105205,-0.499086,,,,,,,
1430,23.833333,0.009006,0.105008,-0.001868,0.994429,0.766815,0.135299,-0.247892,-0.000542,0.129652,-0.001939,0.991558,0.145493,-0.02047,0.137733,-0.041616,0.230249,-0.062056,0.970259,0.527158,0.015951,-0.344214,,,,,,,,-0.043162,-0.176302,0.310731,0.933006,-0.042396,-0.032668,-0.24676,-0.005315,0.957952,-0.002702,0.286865,-0.532788,-0.015027,-0.150598,0.432937,0.274206,-0.100543,0.8528,0.573203,0.733887,-0.212471,0.596161,0.169959,-0.133019,0.773313,0.375593,0.783434,-0.593989,-0.139409,0.367064,0.096907,0.91457,0.445866,0.166156,-0.274761,,,,,,,,0.066267,-0.396947,-0.297114,0.86589,-0.070509,0.105366,-0.499257,,,,,,,
1431,23.85,0.009715,0.106562,-0.004426,0.994249,0.76689,0.135448,-0.24822,-0.001156,0.129496,-0.002077,0.991577,0.145444,-0.02051,0.137627,-0.024738,0.224287,-0.038876,0.973433,0.52958,0.020238,-0.345817,,,,,,,,-0.04307,-0.176384,0.311269,0.932816,-0.042399,-0.032637,-0.246712,-0.005239,0.957953,-0.002746,0.286864,-0.532837,-0.014975,-0.150618,0.412849,0.26546,-0.10051,0.865439,0.571306,0.744781,-0.211366,0.595309,0.16972,-0.13261,0.774091,0.376556,0.78605,-0.59424,-0.145693,0.373911,0.100972,0.910367,0.44667,0.170137,-0.276053,,,,,,,,0.064587,-0.396359,-0.296369,0.866541,-0.070296,0.105494,-0.499319,,,,,,,
1432,23.866667,0.013492,0.107001,-0.00613,0.994148,0.766523,0.136035,-0.24885,-0.000135,0.128855,-0.003429,0.991658,0.145248,-0.020274,0.137544,-0.037178,0.231144,-0.046751,0.971084,0.530183,0.023544,-0.346353,,,,,,,,-0.04306,-0.176356,0.311119,0.932872,-0.042421,-0.032639,-0.24671,-0.00779,0.957582,-0.003288,0.288037,-0.532671,-0.015468,-0.15081,0.393323,0.258817,-0.101555,0.876354,0.569149,0.757248,-0.210607,0.592463,0.170264,-0.131898,0.776273,0.37725,0.789349,-0.594597,-0.147509,0.380479,0.091989,0.908304,0.44753,0.176287,-0.276667,,,,,,,,0.063147,-0.395468,-0.294682,0.867629,-0.070265,0.105587,-0.499469,,,,,,,
1433,23.883333,0.014521,0.106452,-0.004626,0.994201,0.766939,0.136218,-0.248766,-0.000467,0.129697,-0.001759,0.991552,0.14555,-0.020532,0.137716,,,,,,,,,,,,,,,-0.043098,-0.176308,0.310809,0.932982,-0.042454,-0.032649,-0.246706,-0.007754,0.957598,-0.003377,0.287985,-0.532661,-0.015475,-0.150811,0.36982,0.24897,-0.099261,0.889604,0.565684,0.771199,-0.209885,0.5861,0.168116,-0.130132,0.78185,0.377469,0.793358,-0.594915,-0.151226,0.373262,0.082928,0.911553,0.447715,0.182075,-0.278105,,,,,,,,0.06151,-0.395453,-0.29254,0.868478,-0.070534,0.105582,-0.499816,,,,,,,
1434,23.9,0.009777,0.102591,-0.003139,0.994671,0.767173,0.135183,-0.248813,0.00024,0.129738,-0.002101,0.991546,0.145508,-0.020494,0.137669,,,,,,,,,,,,,,,-0.043075,-0.176292,0.310813,0.932985,-0.042456,-0.032654,-0.246707,-0.007818,0.957545,-0.002949,0.288162,-0.532679,-0.015474,-0.150809,0.343522,0.239451,-0.098707,0.902725,0.561103,0.786623,-0.209609,0.584101,0.167736,-0.12968,0.783501,0.377706,0.797792,-0.595436,-0.154795,0.378121,0.084478,0.908805,0.447849,0.188451,-0.280051,,,,,,,,0.060305,-0.393305,-0.289964,0.870399,-0.071295,0.105507,-0.500217,,,,,,,
1435,23.916667,0.009075,0.102166,-0.006294,0.994706,0.766974,0.135162,-0.248751,0.000236,0.129192,-0.001965,0.991618,0.145608,-0.020507,0.137602,-0.102483,0.248351,-0.057681,0.961505,0.530101,0.036612,-0.347466,,,,,,,,-0.043116,-0.176289,0.31103,0.932911,-0.042453,-0.032653,-0.246709,-0.007775,0.957572,-0.003163,0.288073,-0.532672,-0.015467,-0.150809,0.316619,0.227718,-0.095892,0.915807,0.555978,0.802591,-0.210023,0.584461,0.166554,-0.1298,0.783465,0.377859,0.802893,-0.596104,-0.1549,0.385823,0.083805,0.905607,0.446627,0.195611,-0.281883,,,,,,,,0.059975,-0.393614,-0.288115,0.870897,-0.07199,0.10552,-0.500665,,,,,,,
1436,23.933333,0.009243,0.102593,-0.008904,0.994641,0.766868,0.135078,-0.248986,0.000458,0.129353,-0.00207,0.991596,0.145596,-0.020459,0.137662,-0.131241,0.255628,-0.048688,0.956587,0.531708,0.039926,-0.348963,,,,,,,,-0.04312,-0.17628,0.310929,0.932946,-0.042461,-0.03266,-0.246729,-0.00773,0.957614,-0.003385,0.287932,-0.532667,-0.015481,-0.150808,0.288942,0.21195,-0.094324,0.928812,0.550115,0.819162,-0.210811,0.587381,0.164798,-0.129845,0.781643,0.377843,0.808768,-0.5968,-0.160975,0.390607,0.082473,0.902614,0.445946,0.204529,-0.28379,,,,,,,,0.057659,-0.391505,-0.284449,0.873206,-0.073088,0.105538,-0.501149,,,,,,,
1437,23.95,0.007459,0.103175,-0.004303,0.994626,0.766942,0.135056,-0.24788,0.000706,0.129545,-0.002229,0.991571,0.145541,-0.020394,0.137652,-0.160877,0.261968,-0.052262,0.950137,0.531166,0.04547,-0.349825,,,,,,,,-0.043119,-0.176272,0.311114,0.932886,-0.042473,-0.032635,-0.246707,-0.007818,0.957582,-0.003347,0.288036,-0.532664,-0.015473,-0.150811,0.261458,0.196282,-0.093217,0.940438,0.543447,0.836608,-0.212234,0.577263,0.165857,-0.128079,0.789211,0.377044,0.815035,-0.597578,-0.172779,0.381926,0.090696,0.903357,0.447152,0.214824,-0.285703,,,,,,,,0.055931,-0.390947,-0.280414,0.874872,-0.074182,0.105665,-0.501786,,,,,,,
1438,23.966667,0.007755,0.102971,-0.004405,0.994644,0.766984,0.135081,-0.24793,0.000782,0.129618,-0.002271,0.991561,0.145522,-0.020373,0.137658,-0.194363,0.268154,-0.053769,0.942033,0.530934,0.051349,-0.351131,,,,,,,,-0.043098,-0.176296,0.310426,0.933112,-0.042476,-0.032678,-0.246698,-0.00778,0.957584,-0.003316,0.288031,-0.532664,-0.015469,-0.150809,0.23353,0.177088,-0.092891,0.951564,0.53585,0.854748,-0.214049,0.577027,0.164658,-0.128008,0.789646,0.376975,0.821966,-0.598452,-0.168511,0.407688,0.087348,0.893177,0.446011,0.223622,-0.288476,,,,,,,,0.050398,-0.385126,-0.281599,0.877405,-0.075067,0.105607,-0.502395,,,,,,,
1439,23.983333,0.009168,0.101975,-0.004634,0.994734,0.767001,0.135401,-0.248351,0.000913,0.129684,-0.002287,0.991552,0.145509,-0.020347,0.13767,-0.225977,0.274171,-0.048219,0.933509,0.5319,0.055807,-0.351766,,,,,,,,-0.043145,-0.17635,0.311986,0.932579,-0.042439,-0.032612,-0.246698,-0.00784,0.957615,-0.003284,0.287925,-0.532674,-0.015484,-0.150808,0.206707,0.155222,-0.091422,0.961676,0.527951,0.872989,-0.216315,0.568957,0.163434,-0.125095,0.796196,0.375461,0.828911,-0.599457,-0.173651,0.4103,0.086801,0.891047,0.445255,0.234469,-0.290466,,,,,,,,0.049048,-0.38635,-0.27857,0.87791,-0.076124,0.106053,-0.503242,,,,,,,
1440,24,0.00914,0.101661,-0.004229,0.994768,0.766974,0.135386,-0.248333,0.000996,0.129906,-0.002262,0.991523,0.145467,-0.020322,0.137698,-0.262233,0.275823,-0.045293,0.923636,0.531831,0.062059,-0.351173,,,,,,,,-0.043109,-0.176286,0.310933,0.932945,-0.042462,-0.032647,-0.246699,-0.007779,0.957591,-0.003361,0.288005,-0.53266,-0.01548,-0.150806,0.182816,0.13429,-0.091556,0.96962,0.520015,0.890635,-0.219109,0.566113,0.16391,-0.125303,0.798091,0.374254,0.836552,-0.600735,-0.179031,0.416936,0.086918,0.886881,0.44482,0.245102,-0.293022,,,,,,,,0.046942,-0.385432,-0.274454,0.879723,-0.077484,0.106329,-0.504109,,,,,,,
1441,24.016667,0.006459,0.103496,-0.004731,0.994598,0.767005,0.134965,-0.247742,0.000488,0.129556,-0.002395,0.991569,0.145557,-0.020463,0.137679,-0.299084,0.273198,-0.0415,0.91334,0.532537,0.069267,-0.349873,,,,,,,,-0.043293,-0.176291,0.3124,0.932445,-0.042513,-0.032605,-0.246644,-0.007769,0.957576,-0.003361,0.288055,-0.532657,-0.015461,-0.150809,0.161019,0.115869,-0.088917,0.976085,0.511883,0.908052,-0.222279,0.56025,0.161975,-0.122689,0.803014,0.372963,0.844474,-0.602128,-0.181058,0.44095,0.084551,0.875004,0.443235,0.258376,-0.295069,,,,,,,,0.04636,-0.375883,-0.271369,0.884829,-0.07959,0.106899,-0.504809,,,,,,,
1442,24.033333,0.006363,0.103507,-0.004727,0.994597,0.767008,0.134961,-0.247735,0.000464,0.129839,-0.00198,0.991533,0.145457,-0.020443,0.137687,,,,,,,,,,,,,,,-0.043354,-0.176295,0.312984,0.932245,-0.042487,-0.032616,-0.246707,-0.007727,0.957547,-0.003223,0.288154,-0.532676,-0.015453,-0.150815,0.145983,0.101193,-0.085182,0.980405,0.503789,0.924842,-0.225589,0.559329,0.162235,-0.123819,0.80343,0.372028,0.852752,-0.603714,-0.186088,0.430884,0.092035,0.878202,0.443212,0.267682,-0.299107,,,,,,,,0.04353,-0.380406,-0.265973,0.884678,-0.080821,0.106855,-0.505956,,,,,,,
1443,24.05,0.008378,0.102666,-0.004377,0.994671,0.766982,0.135182,-0.248096,0.000337,0.129794,-0.00195,0.991539,0.14547,-0.020477,0.137691,,,,,,,,,,,,,,,-0.043312,-0.176286,0.312658,0.932359,-0.04251,-0.032601,-0.246707,-0.007724,0.957607,-0.003478,0.287953,-0.532663,-0.015479,-0.150809,0.1327,0.086179,-0.081975,0.983994,0.496097,0.940643,-0.228636,0.557175,0.156794,-0.118346,0.806825,0.370183,0.860961,-0.605253,-0.185295,0.425213,0.089842,0.881356,0.441645,0.278202,-0.302285,,,,,,,,0.041333,-0.379783,-0.261829,0.886286,-0.082423,0.107065,-0.50716,,,,,,,
